0.000000000000000000e+00,0.000000000000000000e+00
2.083333333333333218e-02,0.000000000000000000e+00
4.166666666666666435e-02,0.000000000000000000e+00
6.250000000000000000e-02,-9.506378526049243452e-03
8.333333333333332871e-02,-3.605529236698831047e-02
1.041666666666666574e-01,-7.955153053405140950e-02
1.250000000000000000e-01,-1.342048235469801565e-01
1.458333333333333148e-01,-1.835025061058413176e-01
1.666666666666666574e-01,-2.192608407290301820e-01
1.875000000000000000e-01,-2.440675412333464800e-01
2.083333333333333148e-01,-2.707853050129638284e-01
2.291666666666666574e-01,-2.936596153028740441e-01
2.500000000000000000e-01,-3.040627713470349658e-01
2.708333333333333148e-01,-3.025446069441073971e-01
2.916666666666666297e-01,-2.899002945273760345e-01
3.125000000000000000e-01,-2.647921913377039860e-01
3.333333333333333148e-01,-2.420754627723067376e-01
3.541666666666666297e-01,-2.182203931151645848e-01
3.750000000000000000e-01,-1.814261126641558697e-01
3.958333333333333148e-01,-1.464709963108292712e-01
4.166666666666666297e-01,-1.221690728996100983e-01
4.375000000000000000e-01,-9.375496141865044541e-02
4.583333333333333148e-01,-5.167274004156022227e-02
4.791666666666666297e-01,-1.160959301440885570e-02
5.000000000000000000e-01,1.580370923695577010e-02
5.208333333333332593e-01,4.648670687837890003e-02
5.416666666666666297e-01,8.077334970486095556e-02
5.625000000000000000e-01,1.061740714336645436e-01
5.833333333333332593e-01,1.237718584565749985e-01
6.041666666666666297e-01,1.484814138001601114e-01
6.250000000000000000e-01,1.711529995747121946e-01
6.458333333333332593e-01,1.803361255554935538e-01
6.666666666666666297e-01,1.895223366362236428e-01
6.875000000000000000e-01,2.000585634909811950e-01
7.083333333333332593e-01,2.009772160673435337e-01
7.291666666666666297e-01,1.972351006729942957e-01
7.500000000000000000e-01,2.009410078408928602e-01
7.708333333333332593e-01,2.022020371935818461e-01
7.916666666666666297e-01,1.906441584241206910e-01
8.125000000000000000e-01,1.779140209203436684e-01
8.333333333333332593e-01,1.723598531892980013e-01
8.541666666666666297e-01,1.627530230832151814e-01
8.750000000000000000e-01,1.401338993110027020e-01
8.958333333333332593e-01,1.200731061428024354e-01
9.166666666666666297e-01,1.143784228715945955e-01
9.375000000000000000e-01,1.074772915905745779e-01
9.583333333333332593e-01,8.785947688796458266e-02
9.791666666666666297e-01,6.953101131020832104e-02
1.000000000000000000e+00,6.104114415963228513e-02
1.020833333333333259e+00,4.867220158556358894e-02
1.041666666666666519e+00,2.364393587783296738e-02
1.062500000000000000e+00,2.456431631863758170e-03
1.083333333333333259e+00,-4.713799522025387614e-03
1.104166666666666519e+00,-1.436088578961242958e-02
1.125000000000000000e+00,-2.765617958926867501e-02
1.145833333333333259e+00,-3.091935923661028388e-02
1.166666666666666519e+00,-3.518284748098658710e-02
1.187500000000000000e+00,-4.546237454381867743e-02
1.208333333333333259e+00,-4.791716428270949291e-02
1.229166666666666519e+00,-4.137348175269042055e-02
1.250000000000000000e+00,-4.057857654879065690e-02
1.270833333333333259e+00,-4.768357295902785065e-02
1.291666666666666519e+00,-4.797343539194579010e-02
1.312500000000000000e+00,-3.501498195397427515e-02
1.333333333333333259e+00,-2.475523394554472387e-02
1.354166666666666519e+00,-2.765837856550820359e-02
1.375000000000000000e+00,-2.730826100479632687e-02
1.395833333333333259e+00,-1.410844096402850620e-02
1.416666666666666519e+00,-4.156656248792505587e-03
1.437500000000000000e+00,-8.185306056539842084e-03
1.458333333333333259e+00,-9.801093625834870343e-03
1.479166666666666519e+00,1.635542462207427959e-03
1.500000000000000000e+00,9.941588290734290276e-03
1.520833333333333259e+00,4.154084683541111461e-03
1.541666666666666519e+00,2.736425148375847753e-04
1.562500000000000000e+00,9.015124392075574492e-03
1.583333333333333259e+00,1.422775631033422472e-02
1.604166666666666519e+00,5.064946453394763431e-03
1.625000000000000000e+00,-2.180630857999702344e-03
1.645833333333333259e+00,3.146849707609645531e-03
1.666666666666666519e+00,7.057267327968280886e-03
1.687500000000000000e+00,3.031751813736769004e-03
1.708333333333333259e+00,4.150748375187187852e-03
1.729166666666666519e+00,1.493450512190858115e-02
1.750000000000000000e+00,2.024889514288089054e-02
1.770833333333333259e+00,1.152975249462827659e-02
1.791666666666666519e+00,4.915791093786558465e-03
1.812500000000000000e+00,1.094759169763576991e-02
1.833333333333333259e+00,1.344593123707962280e-02
1.854166666666666519e+00,7.124546796230617728e-03
1.875000000000000000e+00,6.523005009324979279e-03
1.895833333333333259e+00,1.789991705367858718e-02
1.916666666666666519e+00,2.516209575111543265e-02
1.937500000000000000e+00,1.783837352009598823e-02
1.958333333333333259e+00,1.246492849906867366e-02
1.979166666666666519e+00,1.988557102792909426e-02
2.000000000000000000e+00,2.375363704344923138e-02
2.020833333333333037e+00,1.322189634769746665e-02
2.041666666666666519e+00,4.665105973551936236e-03
2.062500000000000000e+00,8.725472088100384369e-03
2.083333333333333037e+00,9.542927013628710667e-03
2.104166666666666519e+00,1.129425538080438586e-03
2.125000000000000000e+00,-2.143791999510779190e-03
2.145833333333333037e+00,7.176289589150369741e-03
2.166666666666666519e+00,1.297015841097348514e-02
2.187500000000000000e+00,4.346477318723363306e-03
